,id,name,lat,lon,frequency_new,frequency_old,frequency_diff
1434,4050,Chuculba Cr after 2nd Mirrabucca Cr,-35.208926,149.09551000000002,246,478,-0.48434237995824636
1435,4051,Chuculba Cr after Fornax St,-35.208921000000004,149.09588200000002,246,486,-0.4928131416837782
1436,4052,Chuculba Cr after Buriga St,-35.209721,149.093504,246,478,-0.48434237995824636
1437,4053,Chuculba Cr before 2nd Centaurus St,-35.209857,149.093469,246,486,-0.4928131416837782
1438,4054,Canopus Cr after Achernar Cl,-35.212595,149.091162,246,482,-0.4886128364389234
1439,4055,Canopus Cr at 1st Balamara St,-35.212675,149.091052,246,474,-0.48
1440,4056,Canopus Cr opp Giralang PS,-35.212971,149.09418300000002,246,482,-0.4886128364389234
1441,4057,Giralang PS Canopus Cr,-35.212941,149.094748,246,474,-0.48
1442,4058,Canopus Cr after Fornax St,-35.213877000000004,149.096678,246,482,-0.4886128364389234
1443,4059,Canopus Cr after 2nd Tucana St,-35.214529,149.09655800000002,246,474,-0.48
1444,4060,Canopus Cr after Hirst Pl,-35.215971,149.09814,246,482,-0.4886128364389234
1445,4061,Canopus Cr after 1st Tucana St,-35.215962,149.09781,246,474,-0.48
1446,4062,John Cleland Cr opp 1st Tattersall Cr,-35.226217,149.05816000000002,466,687,-0.32122093023255816
1447,4063,John Cleland Cr before 2nd Twelvetrees Cr,-35.225963,149.05850800000002,482,704,-0.3148936170212766
1448,4064,Florey Shops John Cleland Cr,-35.224726000000004,149.055,466,689,-0.32318840579710145
1449,4065,John Cleland Cr opp Florey Shops,-35.224788000000004,149.055143,482,706,-0.31683168316831684
1450,4066,John Cleland Cr opp 2nd Twelvetrees Cr,-35.222826,149.054887,466,689,-0.32318840579710145
1451,4067,John Cleland Cr before 1st Twelvetrees Cr,-35.222747,149.055017,482,706,-0.31683168316831684
1452,4068,John Cleland Cr before Ginninderra Dr,-35.221539,149.054338,466,689,-0.32318840579710145
1453,4069,John Cleland Cr after Ginninderra Dr,-35.221159,149.05433,482,706,-0.31683168316831684
1454,4070,Copland Dr after Ginninderra Dr,-35.218764,149.053971,466,701,-0.33475783475783477
1455,4071,Copland Dr after Carlile St,-35.218604,149.054245,482,718,-0.3282336578581363
1456,4072,Copland College Copland Dr,-35.21243,149.0607,704,896,-0.2140468227424749
1457,4073,Copland Dr opp Copland College,-35.212715,149.06071799999998,725,922,-0.2134344528710726
1458,4074,Copland Dr opp Keenan St,-35.209752,149.06117700000001,704,895,-0.21316964285714285
1459,4075,Copland Dr at Keenan St,-35.209734999999995,149.061362,725,922,-0.2134344528710726
1460,4076,Copland Dr before 2nd McEachern Cr,-35.208197999999996,149.06305,704,895,-0.21316964285714285
1461,4077,Copland Dr after Meagher Pl,-35.208371,149.062953,725,922,-0.2134344528710726
1462,4078,Alpen St after 1st Clifford Cr,-35.206309999999995,149.064551,466,433,0.07603686635944701
1463,4079,Alpen St after Baddeley Cr,-35.206257,149.064694,482,452,0.06622516556291391
1464,4080,Baddeley Cr after Colborne Pl,-35.20486,149.063691,466,652,-0.28483920367534454
1465,4081,Baddeley Cr after Broadby Cl,-35.205053,149.063763,482,665,-0.2747747747747748
1466,4082,Baddeley St after 1st Hancock St,-35.202836,149.065282,466,651,-0.2837423312883436
1467,4083,Baddeley Cr after Garrard St,-35.202596,149.06568000000001,482,665,-0.2747747747747748
1468,4084,Baddeley Cr after 2nd Hancock St,-35.200621999999996,149.065989,466,652,-0.28483920367534454
1469,4085,Baddeley Cr before Edmunds Pl,-35.200136,149.065821,482,665,-0.2747747747747748
1470,4086,Baddeley Cr after Blumental Pl,-35.199292,149.063349,466,652,-0.28483920367534454
1471,4087,Baddeley Cr before Crofts Cr,-35.199277,149.0628,482,665,-0.2747747747747748
1472,4088,Belconnen Way after Coulter Dr,-35.243748,149.05501,246,358,-0.31197771587743733
1473,4089,Kingsford Smith Dr after Magrath Cr,-35.197790000000005,149.060598,466,652,-0.28483920367534454
1474,4090,Kingsford Smith Dr opp Magrath Cr,-35.197509000000004,149.06059199999999,482,665,-0.2747747747747748
1475,4091,Kingsford Smith Dr opp Spence Shops,-35.194784000000006,149.060626,466,652,-0.28483920367534454
1476,4092,Spence Shops Kingsford Smith Dr,-35.194955,149.060724,482,665,-0.2747747747747748
1477,4093,Clarey Cr after Clark Cl,-35.19477,149.063759,466,652,-0.28483920367534454
1478,4094,Clarey Cr before O'Neill St,-35.194877000000005,149.063736,482,665,-0.2747747747747748
1479,4095,Clarey Cr at 2nd Healy St,-35.196798,149.06596100000002,466,652,-0.28483920367534454
1480,4096,Clarey Cr at Dunkley Pl,-35.196659999999994,149.06582,482,665,-0.2747747747747748
1481,4097,Clarey Cr before Boote St,-35.197685,149.068755,466,652,-0.28483920367534454
1482,4098,Clarey Cr before Scattergood Pl,-35.197841,149.06875,482,665,-0.2747747747747748
1483,4099,Owen Dixon Dr opp Clarey Cr,-35.197089,149.070549,466,651,-0.2837423312883436
1484,4101,Owen Dixon Dr before Clarey Cr,-35.197244,149.070649,482,664,-0.2736842105263158
1485,4102,Owen Dixon Dr opp Douglass St,-35.198646000000004,149.072761,466,651,-0.2837423312883436
1486,4103,Owen Dixon Dr after Douglass St,-35.198638,149.072573,482,664,-0.2736842105263158
1487,4104,Copland Dr after Owen Dixon Dr,-35.200393,149.07274099999998,704,1115,-0.3682795698924731
1488,4105,Copland Dr before Owen Dixon Dr,-35.200283,149.072709,725,1136,-0.36147757255936674
1489,4111,Evatt Shops Clancy St,-35.209103000000006,149.073239,238,463,-0.4849137931034483
1490,4112,Clancy St opp Evatt Shops,-35.209266,149.07318700000002,243,470,-0.4819532908704883
1491,4113,Evatt PS Heydon Cr,-35.207435,149.075167,238,464,-0.4860215053763441
1492,4114,Heydon Cr opp Evatt PS,-35.207772999999996,149.074975,243,472,-0.48414376321353064
1493,4115,Heydon Cr before Owen Dixon Dr,-35.207408,149.079609,238,464,-0.4860215053763441
1494,4116,Heydon Cr after Owen Dixon Dr,-35.207518,149.07996699999998,243,472,-0.48414376321353064
1495,4129,Dumas St after 1st Baume Cr,-35.214687,149.07324599999998,243,471,-0.4830508474576271
1496,4130,Dumas St before 2nd Vagabond Cr,-35.215084999999995,149.07343999999998,238,464,-0.4860215053763441
1497,4131,McKellar Shops Dumas St,-35.217428000000005,149.07388400000002,243,471,-0.4830508474576271
1498,4132,Dumas St opp McKellar Shops,-35.217512,149.073712,238,464,-0.4860215053763441
1499,4133,Dumas St at 2nd Grover Cr,-35.219519,149.072155,243,471,-0.4830508474576271
1500,4134,Dumas St before 2nd Buggy Cr,-35.219424,149.072074,238,464,-0.4860215053763441
1501,4135,Dumas St opp 1st Bean Cr,-35.22221,149.073161,243,471,-0.4830508474576271
1502,4136,Dumas St after 2nd Bean Cr,-35.222305,149.07306499999999,238,464,-0.4860215053763441
1503,4137,Dumas St opp 2nd Bean Cr,-35.22215,149.07463700000002,243,471,-0.4830508474576271
1504,4138,Dumas St after 1st Bean Cr,-35.222317,149.07454199999998,238,464,-0.4860215053763441
1505,4139,Dumas St after 1st Slessor Cr,-35.220806,149.076077,243,471,-0.4830508474576271
1506,4140,Dumas St opp 2nd Slessor Cr,-35.220890000000004,149.07617,238,464,-0.4860215053763441
1507,4141,Dumas St at 2nd Slessor Cr,-35.219703,149.07846,243,471,-0.4830508474576271
1508,4142,Dumas St after William Slim Dr,-35.219851,149.07870400000002,238,464,-0.4860215053763441
1509,4143,Aikman Dr opp UC,-35.238233,149.076885,684,1641,-0.5828258221680876
1510,4144,Aikman Dr before Townsend Pl,-35.237504,149.076927,692,1607,-0.5690298507462687
1511,4145,Emu Bank after Aikman Dr,-35.239748999999996,149.074658,684,1641,-0.5828258221680876
1512,4146,Emu Bank Bus Stn,-35.239589,149.075065,2141,3925,-0.4544065206316862
1513,4147,Charnwood Shops Tillyard Dr,-35.205779,149.035107,245,532,-0.5384615384615384
1514,4148,Tillyard Dr opp Charnwood Shops,-35.205979,149.035209,243,502,-0.5149105367793241
1515,4149,Tillyard Dr after Geeves Ct,-35.204621,149.038184,245,532,-0.5384615384615384
1516,4150,Tillyard Dr after Blackwell Cct,-35.204817,149.038246,243,502,-0.5149105367793241
1517,4151,Tillyard Dr after McDougall St,-35.202234000000004,149.041639,245,532,-0.5384615384615384
1518,4152,Tillyard Dr after Crawford Cr,-35.202372,149.04159199999998,243,502,-0.5149105367793241
1519,4153,Tillyard Dr after Sadleir Pl,-35.20046,149.043039,245,532,-0.5384615384615384
1520,4154,Tillyard Dr after Spalding St,-35.200398,149.043279,243,502,-0.5149105367793241
1521,4155,Spalding St before Flierl Pl,-35.199292,149.046677,230,238,-0.03347280334728033
1522,4156,Spalding St before Crawford Cr,-35.199373,149.046902,244,246,-0.008097165991902834
1523,4157,Spalding St after Schwartz Pl,-35.201365,149.049653,230,238,-0.03347280334728033
1524,4158,Spalding St opp Schwarz Pl,-35.201262,149.04952600000001,244,246,-0.008097165991902834
1525,4159,Spalding St before Kingsford Smith Dr,-35.203272,149.050291,230,238,-0.03347280334728033
1526,4160,Spalding St after Kingsford Smith Dr,-35.203425,149.050288,244,246,-0.008097165991902834
1527,4161,Alfred Hill Dr opp Henslowe Pl,-35.206616,149.052108,244,465,-0.4742489270386266
1528,4162,Alfred Hill Dr after Henslowe Pl,-35.20671,149.051974,230,451,-0.4889380530973451
1529,4163,Alfred Hill Dr after Bishop Pl,-35.206658000000004,149.054466,244,465,-0.4742489270386266
1530,4164,Alfred Hill Dr before Henslowe Pl,-35.206765000000004,149.05432199999998,230,451,-0.4889380530973451
1531,4165,Alfred Hill Dr opp Mount Rogers PS,-35.208411,149.057292,244,465,-0.4742489270386266
1532,4166,Mount Rogers PS Alfred Hill Dr,-35.208490000000005,149.056928,230,451,-0.4889380530973451
1533,4167,Alfred Hill Dr after 1st Crossley Cl,-35.206841,149.058807,244,465,-0.4742489270386266
1534,4168,Alfred Hill Dr after Levey Pl,-35.206296,149.059094,230,451,-0.4889380530973451
1535,4171,Moynihan St after 1st Deffell St,-35.214546,149.06178,489,682,-0.28257686676427524
1536,4172,Moynihan St after Fitzhardinge Cr,-35.215011,149.063445,480,673,-0.28635014836795253
1537,4173,Moynihan St before 2nd Ligertwood St,-35.214853000000005,149.06458899999998,489,682,-0.28257686676427524
1538,4174,Moynihan St before Callaghan St,-35.214925,149.06568000000001,480,673,-0.28635014836795253
1539,4175,Moynihan St before 2nd Alderman St,-35.21425,149.067248,489,682,-0.28257686676427524
1540,4176,Moynihan St after De Lissa St,-35.214263,149.067695,480,673,-0.28635014836795253
1541,4177,Moynihan St before Norton St,-35.214357,149.070082,489,682,-0.28257686676427524
1542,4178,Moynihan St after William Webb Dr,-35.214789,149.070536,480,673,-0.28635014836795253
1543,4179,William Webb Dr opp Callaghan St,-35.216389,149.069943,246,489,-0.4959183673469388
1544,4180,William Webb Dr before Callaghan St,-35.216567,149.069534,242,450,-0.4611973392461197
1545,4181,169 William Webb Dr,-35.219882,149.06987,246,489,-0.4959183673469388
1546,4182,William Webb Dr before Croke Pl,-35.219974,149.069805,242,450,-0.4611973392461197
1547,4188,Haydon Dr after College St,-35.24136,149.09007,246,832,-0.7034813925570228
1548,4189,Southern Cross Dr after Ross Smith Cr,-35.22898,149.040702,499,972,-0.48612538540596095
1549,4190,Southern Cross Dr after Kingsford Smith Dr,-35.228657,149.04055300000002,492,974,-0.49435897435897436
1550,4191,Kingsford Smith Dr after Southern Cross Dr,-35.225773,149.036328,241,467,-0.4829059829059829
1551,4192,Kingsford Smith Dr before Southern Cross Dr,-35.226321,149.036183,230,445,-0.4820627802690583
1552,4193,Kingsford Smith Dr opp St Francis Xavier College,-35.224266,149.037957,241,467,-0.4829059829059829
1553,4194,St Francis Xavier College Kingsford Smith Dr,-35.223542,149.039089,230,445,-0.4820627802690583
1554,4195,Kingsford Smith Dr opp Krefft St,-35.219613,149.041331,241,466,-0.4817987152034261
1555,4196,Kingsford Smith Dr after Ginninderra Dr,-35.219065,149.042245,230,444,-0.48089887640449436
1556,4197,Companion Cr after Kingsford Smith Dr,-35.213217,149.04525800000002,245,483,-0.49173553719008267
1557,4198,Companion Cr after Dolling Cr,-35.213111,149.04529499999998,243,467,-0.47863247863247865
1558,4199,Companion Cr after 2nd Vickers Cr,-35.211349,149.042788,245,483,-0.49173553719008267
1559,4200,Companion Cr opp 1st Vickers Cr,-35.211981,149.043421,243,467,-0.47863247863247865
1560,4201,Companion Cr before Noble Pl,-35.20844,149.042157,245,483,-0.49173553719008267
1561,4202,Companion Cr after 2nd Nulsen Cct,-35.20828,149.04214199999998,243,467,-0.47863247863247865
1562,4203,Companion Cr at Homann Pl,-35.208812,149.039325,245,483,-0.49173553719008267
1563,4204,Companion Cr at Dobinson Pl,-35.209303000000006,149.038455,243,467,-0.47863247863247865
1564,4205,Lhotsky St opp Charnwood Shops,-35.205867,149.033043,238,632,-0.6224328593996841
1565,4206,Charnwood Shops Lhotsky St,-35.205488,149.032498,239,640,-0.625585023400936
1566,4207,Lhotsky St after Florey Dr,-35.203022999999995,149.02764399999998,238,471,-0.4936440677966102
1567,4208,Lhotsky St after Cartwright St,-35.203168,149.027873,239,475,-0.4957983193277311
1568,4209,Lhotsky St before Sport Way,-35.201018,149.02716,238,471,-0.4936440677966102
1569,4210,Lhotsky St before Cartwright St,-35.201274,149.02729399999998,239,475,-0.4957983193277311
1570,4211,Lhotsky St before Napthali Cl,-35.199125,149.03076000000001,238,471,-0.4936440677966102
1571,4212,Lhotsky St at Donnison Pl,-35.199314,149.03061200000002,239,475,-0.4957983193277311
1572,4213,Lhotsky St before 2nd Townson Cr,-35.19702,149.033853,238,471,-0.4936440677966102
1573,4214,Lhotsky St before 2nd Bettington Cct,-35.197261,149.033634,239,475,-0.4957983193277311
1574,4215,Lhotsky St after 2nd Townson Cr,-35.195777,149.035246,238,471,-0.4936440677966102
1575,4216,Lhotsky St after Sly Pl,-35.196034000000004,149.03524199999998,239,475,-0.4957983193277311
1576,4217,Kerrigan St after Winder Pl,-35.193829,149.034683,483,557,-0.13261648745519714
1577,4218,Kerrigan St opp Winder Pl,-35.193735,149.035033,482,558,-0.13595706618962433
1578,4219,Shakespeare Cr after Kerrigan St,-35.193188,149.03298,982,1313,-0.2519025875190259
1579,4220,Shakespeare Cr after Pettifer Pl,-35.193224,149.033089,974,1312,-0.25742574257425743
1580,4221,Fraser West Terminus Shakespeare Cr,-35.190579,149.03603600000002,2430,3322,-0.2684321396328619
1581,4223,Shakespeare Cr before 2nd Dunbar St,-35.189083000000004,149.038728,230,451,-0.4889380530973451
1582,4224,Shakespeare Cr opp 1st Dunbar St,-35.188971,149.03884299999999,244,481,-0.491701244813278
1583,4225,Shakespeare Cr opp 41,-35.189508000000004,149.041677,230,451,-0.4889380530973451
1584,4226,41 Shakespeare Cr,-35.189532,149.041553,244,481,-0.491701244813278
1585,4227,Shakespeare Cr opp 25,-35.191559000000005,149.040523,230,451,-0.4889380530973451
1586,4228,Shakespeare Cr after Filshie Cl,-35.191592,149.04036000000002,244,481,-0.491701244813278
1587,4229,Kerrigan St after Shakespeare Cr,-35.193692,149.040272,473,534,-0.11401869158878504
1588,4230,Kerrigan St after Crowley Ct,-35.193771999999996,149.040123,489,567,-0.13732394366197184
1589,4231,Tillyard Dr after Kerrigan St,-35.193181,149.042274,474,820,-0.42143727161997563
1590,4232,Tillyard Dr after 2nd Daley Cr,-35.193222999999996,149.04240900000002,471,812,-0.4194341943419434
1591,4233,Daley Cr opp Fraser Shops,-35.192678,149.044157,244,492,-0.5030425963488844
1592,4234,Fraser Shops Daley Cr,-35.192710999999996,149.044005,230,457,-0.49563318777292575
1593,4235,Daley Cr opp 1st Bingley Cr,-35.193471,149.04679099999998,244,492,-0.5030425963488844
1594,4236,Daley Cr after 2nd Bingley Cr,-35.193673,149.046525,230,457,-0.49563318777292575
1595,4237,Bingley Cr after 2nd Rochford St,-35.190482,149.050413,230,457,-0.49563318777292575
1596,4238,Bingley Cr after 2nd Foskett St,-35.190512,149.050176,244,492,-0.5030425963488844
1597,4239,Bingley Cr at Vercoe Pl,-35.190442,149.05271399999998,230,457,-0.49563318777292575
1598,4240,Bingley Cr opp Crease Pl,-35.190535,149.05305,244,492,-0.5030425963488844
1599,4241,Bingley Cr at 1st Brophy St,-35.191047999999995,149.055707,230,457,-0.49563318777292575
1600,4242,Bingley Cr at Nish Pl,-35.190989,149.055461,244,492,-0.5030425963488844
1601,4249,Kingsford Smith Dr after Alpen St,-35.203487,149.05893799999998,244,246,-0.008097165991902834
1602,4250,Kingsford Smith Dr after Le Gallienne St,-35.203008000000004,149.057523,230,238,-0.03347280334728033
1603,4251,Kingsford Smith Dr before Le Gallienne St,-35.202913,149.05613300000002,244,246,-0.008097165991902834
1604,4252,Kingsford Smith Dr after 1st Bainton Cr,-35.202751,149.055143,230,238,-0.03347280334728033
1605,4253,Kingsford Smith Dr before Carandini St,-35.203261,149.05226000000002,244,246,-0.008097165991902834
1606,4254,Kingsford Smith Dr after Spalding St,-35.203485,149.05148,230,238,-0.03347280334728033
1607,4255,Kingsford Smith Dr after Alfred Hill Dr,-35.20662,149.048956,230,451,-0.4889380530973451
1608,4256,Kingsford Smith Dr after Pattinson Cr,-35.206321,149.048811,244,465,-0.4742489270386266
1609,4257,Melba Shops Kingsford Smith Dr,-35.2087,149.04765700000002,230,451,-0.4889380530973451
1610,4258,Kingsford Smith Dr opp Melba Shops,-35.208192,149.047372,244,465,-0.4742489270386266
1611,4259,Verbrugghen St after 1st Grainger Cct,-35.211506,149.050246,243,472,-0.48414376321353064
1612,4260,Verbrugghen St after Conley Dr,-35.211315,149.050042,245,477,-0.48535564853556484
1613,4261,Verbrugghen St opp Melba HS,-35.213204,149.051151,246,475,-0.4810924369747899
1614,4262,Melba HS Verbrugghen St,-35.213177,149.050959,242,474,-0.4884210526315789
1615,4263,67 Verbrugghen St,-35.213493,149.05436699999998,246,475,-0.4810924369747899
1616,4264,Verbrugghen St before Brownlee Pl,-35.213576,149.054195,242,474,-0.4884210526315789
1617,4265,Copland College Verbrugghen St,-35.212967,149.058702,246,475,-0.4810924369747899
1618,4266,Verbrugghen St opp Copland College,-35.212854,149.05833,242,474,-0.4884210526315789
1619,4269,Coulter Dr before Lachlan St,-35.246719,149.056242,241,456,-0.47045951859956237
1620,4270,Coulter Dr before Belconnen Way,-35.245651,149.056165,249,464,-0.46236559139784944
1621,4271,Coulter Dr after Lachlan St,-35.249320000000004,149.05573600000002,487,943,-0.4830508474576271
1622,4272,Coulter Dr opp Lachlan St,-35.24929,149.055616,488,942,-0.4814422057264051
1623,4273,Coulter Dr opp Schumack St,-35.252645,149.05473,487,943,-0.4830508474576271
1624,4274,Coulter Dr after Schumack St,-35.252734999999994,149.05459,488,942,-0.4814422057264051
1625,4275,Coulter Dr opp Shumack St,-35.255078000000005,149.054122,246,476,-0.48218029350104824
1626,4276,Coulter Dr before Shumack St,-35.255246,149.053978,239,467,-0.48717948717948717
1627,4288,Belconnen HS Murranji St,-35.247157,149.040404,249,477,-0.4769874476987448
1628,4291,Murranji St opp Hawker College,-35.246438,149.032273,241,469,-0.4851063829787234
1629,4292,Hawker College Murranji St,-35.246336,149.03232,249,477,-0.4769874476987448
1630,4293,Murranji St opp Delamere St,-35.243491999999996,149.03205400000002,241,469,-0.4851063829787234
1631,4294,Murranji St after Delamere St,-35.24377,149.031995,243,467,-0.47863247863247865
1632,4295,Belconnen Way after Mackinolty St,-35.240775,149.03468,242,335,-0.2767857142857143
1633,4296,Belconnen Way before Murranji St,-35.241071999999996,149.035761,246,359,-0.3138888888888889
1634,4297,Kingsford Smith Dr after Findlay St,-35.236275,149.032646,246,359,-0.3138888888888889
1635,4298,Kingsford Smith Dr opp Findlay St,-35.236746999999994,149.03260600000002,242,336,-0.2789317507418398
1636,4301,Findlay St after Kinsella St,-35.234176,149.028405,241,468,-0.4840085287846482
1637,4302,Findlay St after Cantor Cr,-35.23388,149.02827,243,466,-0.47751605995717344
1638,4303,Fullagar Cr after Davidson St,-35.233268,149.025249,246,456,-0.45951859956236324
1639,4304,Fullagar Cr opp Cussen St,-35.232995,149.02426,242,437,-0.4452054794520548
1640,4305,Cussen St before Davidson St,-35.233473,149.02240600000002,246,331,-0.2560240963855422
1641,4306,Cussen St before Bundey St,-35.23338,149.022401,242,312,-0.22364217252396165
1642,4307,Drake Brockman Dr opp Cussen St,-35.233087,149.019524,246,331,-0.2560240963855422
1643,4308,Drake Brockman Dr before Cussen St,-35.233035,149.019671,242,312,-0.22364217252396165
1644,4310,Starke St before Beaurepaire Cr,-35.227103,149.017232,241,343,-0.29651162790697677
1645,4311,Beaurepaire Cr after Starke St,-35.226886,149.016027,242,437,-0.4452054794520548
1646,4312,Beaurepaire Cr before Starke St,-35.226774,149.01601399999998,246,456,-0.45951859956236324
1647,4313,Beaurepaire Cr before Trickett St,-35.226707,149.013275,242,437,-0.4452054794520548
1648,4314,Beaurepaire Cr after Rice Pl,-35.226591,149.013494,246,456,-0.45951859956236324
